"year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2002,164,18,196.512,71.21,93.905,28.585,19.59,0.8449,3.76,0.275166666666667,14.1479735846615
2002,164,19,16.767,7.645,7.575,3.57,19.11,0.8786,1.375,0.275166666666667,14.1576551476487
2002,164,20,0,0,0,0,18.625,0.8977,0.735,0.275166666666667,14.1950846031024
2002,164,21,0.276,0,0,0,18.285,0.9071,1.86,0.275166666666667,14.1963118638152
2002,164,22,0.46,0,0,0,17.755,0.9587,2.605,0.275166666666667,14.1964919051273
2002,164,23,0.46,0,0,0,18.34,0.94475,3.27,0.275166666666667,14.1966819490119
2002,165,0,0.46,0,0,0.025,19.055,0.8559,5.6,0.1905,14.1968815483266
2002,165,1,0.391,0,0,0.07,18.18,0.7975,5.195,0.1905,14.1970757688731
2002,165,2,0.414,0,0,0.04,17.245,0.77965,5.77,0.1905,14.1972502231024
2002,165,3,0.368,0.03,0,0.055,16.34,0.79465,5.27,0.1905,14.1973954440982
2002,165,4,26.22,9.065,7.3,3.595,15.565,0.82045,5.335,0.1905,14.2201970075737
2002,165,5,264.546,93.195,117.655,35.8,15.59,0.8208,5.575,0.1905,14.2545786678412
2002,165,6,646.254,233.71,305.8,78.99,16.48,0.77175,6.78,0.1905,14.2538662635151
2002,165,7,1055.976,392.1,512.73,118.425,17.525,0.7029,6.715,0.1905,14.2538488058985
2002,165,8,1412.108,537.58,697.795,148.28,18.52,0.6426,7.43,0.1905,14.2538485568432
2002,165,9,1679.46,642.15,839.685,172.38,19.28,0.6016,8.18,0.1905,14.2538486724385
2002,165,10,1500.474,566.79,750.4,155.375,19.655,0.5872,7.69,0.1905,14.2538491306
2002,165,11,1042.843,378.43,508.15,108.62,19.665,0.59075,8.24,0.1905,14.2538485733418
2002,165,12,907.948,327.675,437.55,96.135,18.97,0.6436,8.19,0.1905,14.2538486483811
2002,165,13,1763.272,664.93,884.93,192.34,20.08,0.58775,10.3,0.1905,14.2538488841641
2002,165,14,731.745,257.615,346.495,79.765,19.58,0.6016,10.9,0.1905,14.253848585438
2002,165,15,852.656,303.145,408.56,95.795,19.175,0.64115,9.55,0.1905,14.253848626361
2002,165,16,146.004,47.95,60.29,14.89,16.455,0.7879,7.64,0.1905,14.253848625871
2002,165,17,485.231,165.055,230.745,61.635,16.66,0.78,6.38,0.1905,14.2538485584652
2002,165,18,93.058,33.01,37.445,9.85,16.81,0.78895,6.605,0.1905,14.253848529859
2002,165,19,14.996,5.32,3.52,2.13,16.595,0.81505,5.325,0.1905,14.2698103701417
2002,165,20,0.276,0,0,0.04,16.015,0.82245,4.755,0.1905,14.2901145395275
2002,165,21,0.46,0,0,0,15.635,0.83545,4.65,0.1905,14.290896730749
2002,165,22,0.46,0,0,0.015,15.01,0.8696,4.475,0.1905,14.2910749784778
2002,165,23,0.46,0,0,0,14.625,0.86565,4.44,0.1905,14.2912646195701
2002,166,0,0.46,0,0,0,14.39,0.8549,4.405,0,14.2914639009572
2002,166,1,0.46,0,0,0,13.935,0.87665,4.295,0,14.2916588375417
2002,166,2,0.46,0,0,0,13.46,0.89515,3.72,0,14.2918362195386
2002,166,3,0.483,0.03,0,0,13.285,0.8945,4.25,0,14.2919839983199
2002,166,4,26.611,9.195,7.645,3.335,13.04,0.9082,3.42,0,14.3163256617793
2002,166,5,252.402,91.915,115.58,33.905,13.55,0.90165,3.545,0,14.3458019573535
2002,166,6,633.65,235.54,304.715,76.585,15.765,0.8242,4.95,0,14.3450473626252
2002,166,7,1032.355,388.74,505.47,114.35,17.785,0.7414,6.03,0,14.3450296149638
2002,166,8,1372.755,524.995,681.345,143.395,19.71,0.6684,6.76,0,14.3450293563463
2002,166,9,1658.369,643.8,832.38,167.075,21.535,0.59655,7.185,0,14.3450294425027
2002,166,10,1835.423,720.365,930.86,184.495,22.865,0.53995,7.815,0,14.3450297745819
2002,166,11,1937.336,762.255,985.91,194.775,24.205,0.4922,8.09,0,14.3450294006791
2002,166,12,1911.737,746.305,971.605,196.52,25.21,0.4202,9.175,0,14.3450295303289
2002,166,13,1565.656,592.905,779.68,164.49,25.815,0.4083,9.605,0,14.3450299469182
2002,166,14,1387.429,516.48,686.085,153.255,26.065,0.416,10.24,0,14.3450293756471
2002,166,15,858.889,308.81,413.44,97.92,25.61,0.4377,9.77,0,14.3450293941754
2002,166,16,911.214,332.26,440.97,112.73,26.065,0.4388,8.725,0,14.3450293927075
2002,166,17,236.762,82.735,107.195,29.445,24.845,0.5019,8.17,0,14.3450293533167
2002,166,18,190.624,67.115,89.985,28.63,21.93,0.6611,5.71,0,14.3450292137233
2002,166,19,10.373,3.7,1.8,1.3,20.12,0.68105,6.035,0,14.3521106949615
2002,166,20,0,0,0,0.075,19.065,0.76525,4.635,0,14.3762733254087
2002,166,21,0.069,0,0,0,18.365,0.80055,4.87,0,14.3772496151373
2002,166,22,0.391,0,0,0,18.39,0.7981,5.96,0,14.3774177929263
2002,166,23,0.46,0,0,0.07,17.71,0.818,6.01,0,14.3776040697971
2002,167,0,0.46,0,0,0.015,17.065,0.8586,4.305,0,14.3778027959704
2002,167,1,0.46,0,0,0.015,16.28,0.8889,3.82,0,14.3779965423499
2002,167,2,0.46,0,0,0,15.41,0.88915,2.985,0,14.3781734814181
2002,167,3,0.46,0.025,0,0.035,14.27,0.90035,3.035,0,14.3783209870264
2002,167,4,25.737,9.015,7.905,3.405,13.555,0.9036,2.795,0,14.3979955183087
2002,167,5,266.662,94.195,118.4,34.86,14.02,0.9019,2.175,0,14.4240660417642
2002,167,6,639.377,239.14,309.43,78.745,16.235,0.79765,3.06,0,14.4232555228362
2002,167,7,1039.623,392.64,514.95,119.965,18.225,0.6553,4.885,0,14.4232369615502
2002,167,8,1402.678,543.335,709.245,153.365,19.585,0.48295,5.41,0,14.4232367092103
2002,167,9,1689.971,668.795,866.91,176.63,20.32,0.45565,5.2,0,14.4232368628021
2002,167,10,1845.428,740.775,953.93,187.13,20.905,0.4084,4.96,0,14.4232374799185
2002,167,11,1965.994,787.56,1018.88,198.86,21.63,0.3875,4.99,0,14.423236708092
2002,167,12,1971.238,787.725,1022.07,201.475,22.215,0.3466,4.965,0,14.423236764505
2002,167,13,1853.455,738.03,955.26,194.585,22.68,0.32295,5.06,0,14.4232369366149
2002,167,14,1671.387,656.79,852.27,181.505,23.125,0.3212,4.715,0,14.4232367512106
2002,167,15,1364.889,523.915,685.55,157.96,23.43,0.31995,4.99,0,14.423236795577
2002,167,16,887.938,333.345,436.99,109.11,23.61,0.3248,4.235,0,14.4232367031874
2002,167,17,507.495,186.84,242.285,69.3,23.775,0.3182,4.22,0,14.42323670264
2002,167,18,214.268,77.985,97.855,34.36,23.45,0.3349,3.29,0,14.4232366800033
2002,167,19,16.238,6.245,3.835,2.445,21.46,0.4442,2.585,0,14.4277921324454
2002,167,20,0,0,0,0,19.975,0.5026,2.945,0,14.4547355147251
2002,167,21,0,0,0,0,18.38,0.59395,3.37,0,14.4558695470508
2002,167,22,0,0,0,0,17.13,0.6544,3.105,0,14.4560295578309
2002,167,23,0,0,0,0,16.36,0.68165,3.34,0,14.4561911829986
2002,168,0,0,0,0,0,15.565,0.7182,2.75,0,14.4563606055076
2002,168,1,0.023,0,0,0,15.005,0.7459,2.94,0,14.4565267418524
2002,168,2,0.046,0,0,0,15.095,0.7432,2.87,0,14.4566801727492
2002,168,3,0.046,0.03,0,0,14.65,0.7689,2.91,0,14.4568081320832
2002,168,4,26.887,10.15,9.52,3.27,13.855,0.8177,1.88,0,14.4811580147724
2002,168,5,245.847,91.2,115.965,33.54,14.655,0.7955,2.3,0,14.5039652954416
2002,168,6,600.622,223.515,289.485,74.25,17.285,0.69335,3.155,0,14.503150518785
2002,168,7,1006.595,380.235,493.535,114.46,19.66,0.5911,3.48,0,14.503132296631
2002,168,8,1367.051,525.56,679.85,144.94,21.46,0.52715,4.405,0,14.5031320301528
2002,168,9,1661.658,650.31,837.525,167.705,23.03,0.4463,4.66,0,14.503132104208
2002,168,10,1803.959,709.525,918.11,180.715,24.03,0.3781,4.845,0,14.5031323832338
2002,168,11,1688.591,660.13,860.485,171.135,24.715,0.3541,5.075,0,14.5031320994877
2002,168,12,1934.553,766.995,989.615,196.605,25.51,0.3312,4.535,0,14.5031322864216
2002,168,13,1595.119,615.245,806.145,169.735,26.015,0.3167,4.12,0,14.5031321324741
2002,168,14,1364.245,515.625,681.785,150.56,26.175,0.3199,3.43,0,14.5031320771333
2002,168,15,987.781,366.475,486.53,111.98,26.355,0.31715,2.865,0,14.5031320481909
2002,168,16,488.566,174.3,232.605,55.735,25.785,0.33975,3.445,0,14.5031320496183
2002,168,17,296.976,106.52,138.175,34.14,25.43,0.35755,3.53,0,14.5031319899518
2002,168,18,229.31,85.805,111.34,36.45,25.25,0.37975,3.015,0,14.5031319879197
2002,168,19,17.388,6.975,5.26,2.575,23.79,0.44655,2.31,0,14.5059879335091
2002,168,20,0,0,0,0,22.47,0.4879,2.135,0,14.530982207892
2002,168,21,0.023,0,0,0,20.94,0.56345,1.915,0,14.5321366214162
2002,168,22,0,0,0,0,20.14,0.61125,2.305,0,14.5322972629493
2002,168,23,0.138,0,0,0,19.185,0.64785,2.53,0,14.5324614890284
2002,169,0,0.023,0,0,0,18.69,0.64885,2.595,0,14.5326356236942
2002,169,1,0.391,0,0,0,18.125,0.6642,3.255,0,14.5328110358992
2002,169,2,0.46,0,0,0,17.65,0.67365,3.77,0,14.5329840023562
2002,169,3,0.437,0.03,0,0,16.52,0.73345,2.77,0,14.5331306695468
2002,169,4,24.035,9.305,7.23,2.44,16.29,0.74245,2.46,0,14.5459542785492
2002,169,5,248.446,92.02,114.81,33.87,16.785,0.73865,2.695,0,14.5658991035593
2002,169,6,641.815,238.77,310.03,79.02,19.59,0.65335,2.695,0,14.5649689073051
2002,169,7,1050.456,393.305,517.255,120.505,22.17,0.55145,3.445,0,14.5649484743855
2002,169,8,883.43,327.975,434.45,96.19,23.785,0.45635,4.25,0,14.564948185589
2002,169,9,1692.133,658.745,850.92,175.945,24.97,0.4142,5.245,0,14.5649482894312
2002,169,10,1792.551,704.545,910.14,182.105,25.855,0.3446,5.92,0,14.5649486949235
2002,169,11,1765.365,690.74,899.53,179.56,26.27,0.3245,5.85,0,14.5649482092135
2002,169,12,1909.184,752.64,973.865,193.255,26.945,0.317,6.065,0,14.5649482972356
2002,169,13,1769.919,693.39,893.73,180.675,27.34,0.304,6.02,0,14.5649485727226
2002,169,14,1614.531,624.765,807.725,171.385,27.67,0.30635,5.05,0,14.5649482057888
2002,169,15,1238.021,467.605,611.87,139.21,27.81,0.30595,5.16,0,14.5649482313068
2002,169,16,996.406,372.555,486.845,121.745,28.055,0.2704,5.665,0,14.5649482170441
2002,169,17,530.472,195.2,250.935,71.025,27.815,0.2617,5.405,0,14.5649481859452
2002,169,18,167.417,60.375,71.725,23.485,26.75,0.29155,4.375,0,14.5649481358604
2002,169,19,9.959,4.095,1.5,0.515,24.79,0.38815,3.505,0,14.5663941786762
2002,169,20,0,0,0,0,23.11,0.47905,4.23,0,14.5815353049818
2002,169,21,0,0,0,0,22.42,0.54665,4.305,0,14.5823769156019
2002,169,22,0,0,0,0,21.04,0.6096,3.825,0,14.5825313644963
2002,169,23,0,0,0,0,20.415,0.63685,4.01,0,14.5826919390947
2002,170,0,0,0,0,0,19.6,0.67455,3.46,0,14.5828604347944
2002,170,1,0.023,0,0,0,18.935,0.7076,3.835,0,14.5830263256012
2002,170,2,0,0,0,0,18.56,0.7262,3.49,0,14.5831777466604
2002,170,3,0.299,0.03,0,0,18.04,0.756,3.61,0,14.5833077262061
2002,170,4,19.895,7.83,5.875,2.095,17.91,0.76805,3.665,0,14.5878393071015
2002,170,5,207.621,77.23,96.155,28.035,18.77,0.73975,4.26,0,14.6038477478116
2002,170,6,562.189,207.24,269.44,70.175,21.45,0.63855,5.32,0,14.6027390977573
2002,170,7,960.779,356.055,466.36,109.45,24.225,0.549,6.105,0,14.6027150380763
2002,170,8,1290.415,483.695,632.565,138.725,26.405,0.4837,6.855,0,14.6027146866733
2002,170,9,1397.756,524.59,690.14,147.26,27.765,0.4366,6.065,0,14.6027147612221
2002,170,10,1563.54,593.095,778.23,162.94,28.63,0.4127,4.26,0,14.6027150434396
2002,170,11,1661.796,634.875,828.97,170.84,29.265,0.3903,3.43,0,14.6027147523528
2002,170,12,1478.026,562.045,737.075,153.88,29.76,0.37735,3.13,0,14.6027149325418
2002,170,13,1171.827,429.56,571.07,125.57,29.885,0.37815,3.79,0,14.6027147930719
2002,170,14,1353.366,503.115,662.915,147.7,30.17,0.3704,4.895,0,14.602714719408
2002,170,15,957.191,351.005,461.3,104.13,30.32,0.3586,5.91,0,14.6027147242454
2002,170,16,556.876,202.515,264.865,62.09,30.3,0.3594,5.075,0,14.6027146995579
2002,170,17,89.424,31.75,35.175,8.625,29.435,0.3821,4.365,0,14.6027146918845
2002,170,18,46.874,17.575,16.62,4.585,28.435,0.4451,3.84,0,14.6026247724904
2002,170,19,7.843,3.405,0.93,0.355,27.62,0.48425,2.735,0,14.5907948844588
2002,170,20,0,0,0,0,26.06,0.5415,3.315,0,14.5936891623445
2002,170,21,0,0,0,0,24.485,0.63045,3.81,0,14.5939284731063
2002,170,22,0,0,0,0,23.97,0.6741,4.485,0,14.5940735778111
2002,170,23,0,0,0,0,23.3,0.70995,3.995,0,14.5942349456994
2002,171,0,0,0,0,0,22.805,0.74875,3.315,0,14.5944038348499
2002,171,1,0,0,0,0,22.345,0.78675,2.825,0,14.5945688727694
2002,171,2,0.069,0,0,0,22.105,0.8058,2.115,0,14.5947196454762
2002,171,3,0.437,0.03,0,0,21.77,0.82835,2.525,0,14.5948530482965
2002,171,4,12.512,5.21,3.775,1.15,21.715,0.849,2.24,0,14.5956335437325
2002,171,5,142.416,53.8,67.35,16.645,22.15,0.84475,2.77,0,14.601299396404
2002,171,6,408.457,152.795,200.87,49.995,23.73,0.78665,3.85,0,14.5995996809305
2002,171,7,834.21,313.475,415.145,98.275,25.645,0.7235,5.2,0,14.5995635872802
2002,171,8,1201.865,449.47,589.075,129.805,27.45,0.65805,5.225,0,14.5995630289149
2002,171,9,1492.125,566.115,736.115,152.495,29.11,0.58005,5.535,0,14.5995630711908
2002,171,10,1690.063,647.535,838.06,166.375,30.28,0.5171,5.44,0,14.5995632177852
2002,171,11,1642.016,631.66,820.22,164.725,31.095,0.46615,5.48,0,14.5995637680426
2002,171,12,1621.201,624.02,806.175,162.735,31.635,0.43235,4.985,0,14.5995630607935
2002,171,13,1618.671,624.135,809.99,169.805,31.92,0.4268,5.005,0,14.5995631069836
2002,171,14,1287.77,486.45,633.42,138.23,32.195,0.411,4.69,0,14.5995632260651
2002,171,15,1135.625,426.015,558.34,128.03,32.245,0.4175,4.735,0,14.5995630754066
2002,171,16,848.93,315.555,412.98,103.44,32.445,0.38405,3.88,0,14.5995630640211
2002,171,17,487.945,179.88,232.445,65.395,32.175,0.38295,4.15,0,14.5995630347269
2002,171,18,165.301,61.965,75.37,23.81,31.325,0.40875,3.46,0,14.5995629007301
2002,171,19,12.811,4.625,2.445,0.805,29.085,0.50455,3.1,0,14.6023281102863
2002,171,20,0,0.005,0,0,27.385,0.6013,2.77,0,14.6196844331504
2002,171,21,0,0,0,0,26.615,0.63555,2.255,0,14.620590788553
2002,171,22,0,0,0,0,26.125,0.6517,2.355,0,14.6207467618156
2002,171,23,0.023,0,0,0,24.525,0.7216,1.76,0,14.6209079889205
2002,172,0,0.138,0,0,0,23.89,0.747,2.295,0,14.6210801456405
2002,172,1,0.069,0,0,0,23.175,0.77245,1.995,0,14.6212510250295
2002,172,2,0.345,0,0,0,22.48,0.8035,1.745,0,14.6214098693025
2002,172,3,0.414,0.03,0,0,22.15,0.8169,2.215,0,14.6215502586249
2002,172,4,14.352,5.685,4.16,1.03,21.12,0.8572,2.1,0,14.6227253906189
2002,172,5,150.167,54.755,66.17,15.975,20.92,0.8618,1.295,0,14.6296062427834
2002,172,6,488.727,184.005,234.945,58.175,23.08,0.80045,1.485,0,14.6280482831577
2002,172,7,914.733,346.6,446.97,101.59,26.09,0.671,2.87,0,14.628015291084
2002,172,8,1292.784,497.29,639.84,134.995,28.105,0.5923,3.34,0,14.6280148001668
2002,172,9,1581.388,614.33,789.02,157.42,29.37,0.528,3.9,0,14.6280148620111
2002,172,10,1809.433,711.1,912.955,176.42,30.315,0.46935,3.885,0,14.62801508985
2002,172,11,1857.319,735.405,942.47,181.125,31.095,0.41595,3.755,0,14.6280149136498
2002,172,12,1808.26,716.165,917.475,179.34,31.865,0.3667,3.655,0,14.6280149057966
2002,172,13,1686.107,660.575,850.96,172.875,32.305,0.35235,3.905,0,14.6280148111334
2002,172,14,1576.673,612.205,788.76,166.8,32.72,0.32895,3.555,0,14.6280148184148
2002,172,15,1253.661,476.765,618.795,138.94,33.04,0.30115,3.56,0,14.6280148276512
2002,172,16,867.951,329.045,431.265,106.765,32.76,0.3274,4,0,14.6280148244402
2002,172,17,492.706,184.275,238.95,64.07,32.49,0.3245,3.525,0,14.6280146829391
2002,172,18,216.085,85.26,109.06,33.225,31.6,0.35695,2.955,0,14.6280148076249
2002,172,19,15.387,7.01,5.62,2.055,29.395,0.44895,2.535,0,14.6296379855016
2002,172,20,0,0.005,0,0,28.345,0.4803,2.44,0,14.6491302520026
2002,172,21,0,0,0,0,26.405,0.5582,0.89,0,14.6501807751737
2002,172,22,0,0,0,0,26.525,0.5441,1.745,0,14.6503389928373
2002,172,23,0,0,0,0,25.855,0.5819,2.84,0,14.6504994067526
2002,173,0,0,0,0,0,24.145,0.66235,2.31,0,14.6506673848834
2002,173,1,0,0,0,0,23.715,0.68265,1.945,0,14.6508316358336
2002,173,2,0,0,0,0,23.325,0.6808,1.905,0,14.6509814404356
2002,173,3,0.138,0.03,0,0,23.07,0.68065,2.26,0,14.651107874487
2002,173,4,13.547,6.01,4.27,0.915,22.885,0.68365,2.185,0,14.6520609345419
2002,173,5,148.212,59.86,73.595,18.71,22.605,0.7103,1.425,0,14.6578342856888
2002,173,6,436.862,173.9,223.635,56.165,24.135,0.6987,1.71,0,14.6562184910333
2002,173,7,666.08,245.545,317.01,70.085,26.695,0.58945,3.065,0,14.6561843602656
2002,173,8,820.87,297.84,379.835,77.57,28.405,0.52715,2.775,0,14.6561838416918
2002,173,9,1375.722,544.65,701.41,144.575,30.75,0.41125,2.845,0,14.6561838985219
2002,173,10,1503.464,596.43,763.27,152.505,31.775,0.345,2.49,0,14.6561841052022
2002,173,11,1325.122,531.235,687.81,140.715,32.235,0.30765,2.065,0,14.6561839875901
2002,173,12,1531.777,616.39,800.11,164.15,32.495,0.3051,2.86,0,14.6561838765082
2002,173,13,1476.117,580.64,751.805,156.635,32.72,0.28495,2.935,0,14.6561839422993
2002,173,14,1375.147,557.015,726.295,160.705,33.075,0.27545,3.06,0,14.6561841152563
2002,173,15,1050.548,417.325,543.375,125.9,32.95,0.2741,2.985,0,14.6561838686431
2002,173,16,712.954,283.375,369.67,92.445,32.815,0.2814,3.035,0,14.6561838652612
2002,173,17,375.659,151.135,195.675,53.305,32.41,0.2969,3.09,0,14.6561837217645
2002,173,18,129.398,54.035,65.585,18.4,31.275,0.3542,2.115,0,14.656183848682
2002,173,19,11.96,6.075,3.895,0.98,29.645,0.4173,2.245,0,14.656652703435
2002,173,20,0,0.005,0,0,28.505,0.45595,1.885,0,14.6689414878112
2002,173,21,0,0,0,0,27.95,0.4824,2.48,0,14.6696978014703
2002,173,22,0,0,0,0,25.43,0.6091,1.93,0,14.6698507191528
2002,173,23,0.023,0,0,0,24.03,0.68735,1.695,0,14.6700113499484
2002,174,0,0,0,0,0,23.295,0.73295,2.235,0,14.6701801007362
2002,174,1,0,0,0,0,22.765,0.7572,1.255,0,14.6703443747226
2002,174,2,0.184,0,0,0,22.135,0.7895,0.67,0,14.6704977672349
2002,174,3,0.322,0.03,0,0,21.795,0.80925,1.16,0,14.6706322965279
2002,174,4,14.697,6.575,4.705,1.075,21.425,0.8107,1.52,0,14.6718930374617
2002,174,5,165.968,67.24,81.735,21.85,21.26,0.80355,1.525,0,14.6782350053074
2002,174,6,489.647,194.205,245.465,61.705,23.265,0.7358,1.335,0,14.6767608272596
2002,174,7,882.51,346.33,444.815,100.36,25.98,0.57685,2.325,0,14.6767298319939
2002,174,8,1282.342,505.53,645.805,133.2,27.985,0.4664,2.855,0,14.6767293679154
2002,174,9,1579.042,630.475,803.11,156.31,28.965,0.38,3.365,0,14.6767294253959
2002,174,10,1776.727,719.36,913.07,170.435,29.75,0.3564,3.085,0,14.6767296350238
2002,174,11,1902.399,774.265,981.28,180.41,30.225,0.33815,3.265,0,14.6767295081942
2002,174,12,1894.74,774.175,976.97,179.52,30.875,0.3252,2.365,0,14.6767294082102
2002,174,13,1790.297,725.085,915.345,173.425,31.585,0.2979,2.8,0,14.6767294877252
2002,174,14,1575.569,629.45,796.26,159.125,31.935,0.2872,2.81,0,14.6767296985031
2002,174,15,1274.062,501.005,636.63,137.23,32.04,0.2854,3.37,0,14.6767293908278
2002,174,16,906.384,352.815,448.48,106.375,32.115,0.291,2.595,0,14.6767293891542
2002,174,17,526.746,201.77,256.425,69.595,31.805,0.3071,2.86,0,14.6767292876807
2002,174,18,187.105,72.01,87.74,28.095,30.58,0.35165,3.61,0,14.6767293641974
2002,174,19,16.468,6.69,4.2,2.01,28.37,0.41805,2.76,0,14.6775341398982
2002,174,20,0,0.005,0,0,27.55,0.4361,2.575,0,14.6944282335775
2002,174,21,0,0,0,0,26.54,0.47615,1.31,0,14.6954370604761
2002,174,22,0,0,0,0,24.39,0.5462,0.975,0,14.6955942374075
2002,174,23,0,0,0,0,23.985,0.57565,1.63,0,14.6957542024338
2002,175,0,0.023,0,0,0,24.065,0.5802,2.385,0,14.6959222327493
2002,175,1,0.023,0,0,0,22.74,0.658,2.115,0,14.6960872352092
2002,175,2,0.23,0,0,0,22.62,0.68505,2.525,0,14.6962426258749
2002,175,3,0.253,0.03,0,0,22.015,0.72855,2.81,0,14.6963772296895
2002,175,4,18.331,7.315,5.6,1.44,21.565,0.7772,2.54,0,14.6993525857434
2002,175,5,206.747,79.37,97.68,25.885,21.7,0.80025,1.595,0,14.7077874821968
2002,175,6,558.509,210.49,264.445,63.815,24.935,0.7195,2.04,0,14.7065538557706
2002,175,7,919.885,349.635,444.35,96.015,27.295,0.6599,1.95,0,14.7065280667446
2002,175,8,1267.415,484.03,610.175,118.735,28.58,0.6167,1.935,0,14.7065276923428
2002,175,9,1536.906,594.2,747.185,137.97,29.63,0.5551,2.545,0,14.7065277629055
2002,175,10,1286.137,494.63,623.335,112.845,30.135,0.52175,2.59,0,14.7065280275757
2002,175,11,1729.807,680.49,857.805,154.925,30.985,0.49885,3.105,0,14.7065277690272
2002,175,12,2044.769,808.11,1019.69,186.235,31.695,0.4689,3.275,0,14.7065279753909
2002,175,13,1383.105,527.325,667.675,126.1,32.075,0.45085,2.915,0,14.7065277681229
2002,175,14,1566.622,600.575,755.435,147.535,32.575,0.42545,2.575,0,14.706527848248
2002,175,15,1483.914,567.62,716.165,148.975,33.195,0.39885,2.09,0,14.7065277054525
2002,175,16,251.16,85.835,108.815,25.475,28.7,0.568,6.29,0,14.7065277074837
2002,175,17,28.911,9.43,8.74,3.05,23.135,0.81655,4.965,0,14.694688027303
2002,175,18,22.31,8.575,5.57,1.595,25.355,0.73855,3.345,0,14.5519649032785
2002,175,19,3.841,1.745,0.065,0.315,24.865,0.84735,2.41,0,14.5537963347546
2002,175,20,0.414,0.005,0,0,24.88,0.8581,2.69,0,14.5541033724411
2002,175,21,0.46,0,0,0,24.92,0.84925,3.695,0,14.554250332715
2002,175,22,0.437,0,0,0,24.14,0.88255,3.06,0,14.5544224375058
2002,175,23,0.414,0,0,0,23.495,0.8982,1.715,0,14.5546125761249
2002,176,0,0.46,0,0,0,23.415,0.8818,2.09,0.0105833333333333,14.5548093639972
2002,176,1,0.46,0,0,0,22.79,0.9186,1.6,0.0105833333333333,14.5550020855166
2002,176,2,0.506,0,0,0,22.515,0.92935,2.195,0.0105833333333333,14.5551753060744
2002,176,3,0.483,0.01,0,0,22.495,0.9232,0.365,0.0105833333333333,14.5553184768827
2002,176,4,8.671,4.35,2.78,1.1,22.445,0.93835,0.86,0.0105833333333333,14.5556551824566
2002,176,5,59.593,22.225,23.465,5.49,22.39,0.95495,2.41,0.0105833333333333,14.5414288679939
2002,176,6,179.837,65.975,79.795,15.845,22.51,0.93435,2.585,0.0105833333333333,14.5339325946844
2002,176,7,266.731,96.19,118.47,23.28,23.01,0.89575,3.68,0.0105833333333333,14.5337801001659
2002,176,8,493.833,177.35,224.21,43.875,23.825,0.8447,4.5,0.0105833333333333,14.5337778877216
2002,176,9,835.13,300.85,386.69,75.225,24.56,0.82335,4.415,0.0105833333333333,14.5337778834125
2002,176,10,1910.081,744.76,939.805,165.715,26.365,0.76865,2.01,0.0105833333333333,14.5337778472209
2002,176,11,1875.098,737.57,926.455,162.08,28.215,0.6997,1.36,0.0105833333333333,14.5337778620494
2002,176,12,2005.37,785.875,993.405,181.995,29.365,0.62155,2.55,0.0105833333333333,14.5337778949772
2002,176,13,1885.862,720.845,921.985,179.805,30.06,0.5664,2.82,0.0105833333333333,14.5337779868039
2002,176,14,430.031,156.275,196.56,40.37,29.365,0.5955,2.345,0.0105833333333333,14.5337782283484
2002,176,15,106.122,35.69,39.825,9.24,26.67,0.7542,3.275,0.0105833333333333,14.5337778711958
2002,176,16,175.513,62.74,73.82,15.395,24.695,0.80765,3.21,0.0105833333333333,14.5337778698622
2002,176,17,222.525,81.185,99.515,20.84,25.22,0.7571,2.64,0.0105833333333333,14.533777784084
